Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,W,D,L,Performance CS,Performance CS%,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
25,Emil Audero,it ITA,GK,Sampdoria,25-061,1997,20,20,1755,19.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,19.5,0,0,0,0,0,0,0,,0,4,1,25.0,4,0,0,0,0,0,0,0,0,0,0,37.0,1.9,97.0,62.0,62.9,5.0,4.0,11.0,3.0,15.0,1.0,0.0,0.0,0.0,447,649,68.9,15550,10302,60,60,100.0,164,170,96.5,222,418,53.1,0,0.0,0.0,1,13,0,0,0,28461.53846153846,1480000,15384.615384615385,800000,23714.51923076923,1233155,12818.653846153846,666570,32221.94230769231,1675541,17417.26923076923,905698,5-yrs,7400000,4000000,6165776,3332852,8377705,4528489,Starter,K,GK,25,Italy,Sampdoria
26,Tommaso Augello,it ITA,DF,Sampdoria,27-202,1994,27,20,1867,20.7,1,0,1,0,0,0,0,0.05,0.0,0.05,0.05,0.05,0.2,0.2,1.2,1.4,0.01,0.06,0.07,0.01,0.07,Matches,20.7,37,20,22,8,7,10,22,45.5,12,209,64,30.6,103,59,47,38,4,0,34,34,71,47,1,,,,,,,,,,,,,,,788,1028,76.7,14424,6437,317,377,84.1,387,462,83.8,74,144,51.4,0,1.2,-1.2,14,49,25,10,97,8846.153846153846,460000,4807.692307692308,250000,7370.7307692307695,383278,4005.826923076923,208303,10014.923076923076,520776,5442.903846153846,283031,4-yrs,1840000,1000000,1533112,833213,2083105,1132122,Reserve,D,LB,27,Italy,Sampdoria
28,Kaan Ayhan,tr TUR,DF,Sassuolo,27-130,1994,17,9,858,9.5,1,0,1,0,0,1,1,0.1,0.0,0.1,0.1,0.1,0.2,0.2,0.0,0.2,0.02,0.0,0.02,0.02,0.02,Matches,9.5,13,6,9,4,0,2,9,22.2,7,85,25,29.4,54,31,0,13,10,1,3,16,29,41,0,,,,,,,,,,,,,,,485,547,88.7,10807,3985,153,164,93.3,228,248,91.9,99,128,77.3,0,0.0,0.0,1,45,1,0,46,14807.692307692309,770000,11538.46153846154,600000,12337.96153846154,641574,9614.0,499928,16764.115384615383,871734,13062.942307692309,679273,3-yrs,2310000,1800000,1924722,1499783,2615203,2037820,Reserve,D,CB,27,Turkey,Sassuolo
29,Milan Badelj,hr CRO,MF,Genoa,33-023,1989,27,27,2298,25.5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.1,2.7,0.02,0.08,0.11,0.02,0.11,Matches,25.5,53,36,24,22,7,24,62,38.7,38,404,129,31.9,143,199,62,45,7,0,38,98,151,32,0,,,,,,,,,,,,,,,1001,1260,79.4,19822,5924,367,434,84.6,476,556,85.6,139,223,62.3,0,2.1,-2.1,20,96,12,2,112,34423.07692307692,1790000,26923.07692307692,1400000,28681.75,1491451,22432.653846153848,1166498,38971.13461538462,2026499,30480.21153846154,1584971,2-yrs,3580000,2800000,2982902,2332996,4052998,3169942,Starter,M,DM,32,Croatia,Genoa
30,Nedim Bajrami,al ALB,MFFW,Empoli,23-020,1999,27,19,1672,18.6,6,3,3,3,3,2,0,0.32,0.16,0.48,0.16,0.32,5.8,3.6,4.5,8.0,0.31,0.24,0.56,0.19,0.43,Matches,18.6,28,23,9,13,6,2,11,18.2,9,273,79,28.9,34,133,106,12,1,0,11,8,36,8,0,,,,,,,,,,,,,,,501,720,69.6,8703,2886,260,298,87.2,172,229,75.1,60,149,40.3,3,4.5,-1.5,49,35,37,8,72,29615.384615384617,1540000,23076.92307692308,1200000,24675.92307692308,1283148,19228.0,999856,33528.230769230766,1743468,26125.903846153848,1358547,3-yrs,4620000,3600000,3849444,2999567,5230405,4075640,Starter,F,AM,22,Albania,Empoli
31,Tiemoué Bakayoko,fr FRA,MF,Milan,27-215,1994,13,5,490,5.4,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,0.05,0.09,0.15,0.05,0.15,Matches,5.4,18,13,9,6,3,5,18,27.8,13,135,44,32.6,43,74,18,9,1,0,8,10,28,8,1,,,,,,,,,,,,,,,275,311,88.4,4915,932,129,148,87.2,104,113,92.0,35,40,87.5,0,0.5,-0.5,3,22,3,0,18,89038.46153846153,4630000,48076.92307692308,2500000,74188.0,3857776,40058.307692307695,2083032,100802.42307692308,5241726,54428.96153846154,2830306,2-yrs,9260000,5000000,7715552,4166065,10483452,5660612,Reserve,M,DM,27,France,AC Milan
32,Keita Baldé,sn SEN,FWMF,Cagliari,27-012,1995,18,11,927,10.3,3,1,3,0,0,2,0,0.29,0.1,0.39,0.29,0.39,2.0,2.0,0.8,2.8,0.19,0.08,0.27,0.19,0.27,Matches,10.3,7,3,1,3,3,2,7,28.6,5,154,33,21.4,16,72,66,10,3,0,7,2,9,5,0,,,,,,,,,,,,,,,137,191,71.7,1811,339,84,108,77.8,39,54,72.2,5,9,55.6,1,0.8,0.2,7,12,3,0,8,19807.69230769231,1030000,15384.615384615385,800000,16504.01923076923,858209,12818.653846153846,666570,22424.73076923077,1166086,17417.26923076923,905698,3-yrs,3090000,2400000,2574628,1999711,3498258,2717094,Reserve,F,CF,26,Senegal,Cagliari
33,Fodé Ballo-Touré,sn SEN,DF,Milan,25-076,1997,9,5,441,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,0.11,0.04,0.15,0.11,0.15,Matches,4.9,19,12,6,12,1,3,7,42.9,4,92,31,33.7,33,38,21,12,3,1,9,4,23,4,0,,,,,,,,,,,,,,,228,270,84.4,3880,1077,102,110,92.7,101,119,84.9,20,27,74.1,0,0.2,-0.2,3,12,8,4,18,24615.384615384617,1280000,19230.76923076923,1000000,20509.865384615383,1066513,16023.326923076924,833213,27867.634615384617,1449117,21771.57692307692,1132122,4-yrs,5120000,4000000,4266050,3332852,5796466,4528489,Reserve,D,LB,25,Senegal,AC Milan
34,Filippo Bandinelli,it ITA,MF,Empoli,26-356,1995,27,16,1344,14.9,2,1,2,0,0,8,0,0.13,0.07,0.2,0.13,0.2,2.1,2.1,1.7,3.7,0.14,0.11,0.25,0.14,0.25,Matches,14.9,36,14,15,17,4,10,22,45.5,12,290,70,24.1,86,144,60,18,4,0,14,19,55,21,0,,,,,,,,,,,,,,,392,521,75.2,6985,2321,185,206,89.8,161,204,78.9,40,83,48.2,1,1.7,-0.7,21,34,32,11,67,21346.153846153848,1110000,11538.46153846154,600000,17785.884615384617,924866,9614.0,499928,24166.46153846154,1256656,13062.942307692309,679273,2-yrs,2220000,1200000,1849733,999856,2513312,1358547,Starter,M,CM,26,Italy,Empoli
35,Mattia Bani,it ITA,DF,Genoa,28-100,1993,12,8,762,8.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.07,0.0,0.07,0.07,0.07,Matches,8.5,14,4,10,4,0,7,10,70.0,3,96,31,32.3,69,23,4,15,6,0,9,25,39,47,0,,,,,,,,,,,,,,,208,270,77.0,4519,1650,53,59,89.8,113,132,85.6,38,71,53.5,0,0.0,0.0,0,10,0,0,20,25000.0,1300000,13461.53846153846,700000,20830.32692307692,1083177,11216.326923076924,583249,28303.05769230769,1471759,15240.115384615385,792486,1-yr,1300000,700000,1083177,583249,1471759,792486,Starter,D,CB,28,Italy,Genoa
