Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,W,D,L,Performance CS,Performance CS%,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
139,Lucas Da Cunha,fr FRA,MF,Nice,20-284,2001,10,5,393,4.4,0,1,0,0,0,0,0,0.0,0.23,0.23,0.0,0.23,1.0,1.0,1.7,2.7,0.23,0.39,0.63,0.23,0.63,Matches,5.2,9,8,2,5,2,3,9,33.3,6,146,27,18.5,32,73,41,9,0,0,9,5,14,0,0,,,,,,,,,,,,,,,149,179,83.2,2440,602,83,94,88.3,41,47,87.2,17,25,68.0,0,0.3,-0.3,7,10,6,3,13,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,1-yr,50000,30000,41661,24996,56606,33964,Reserve,F,LW,20,France,Clermont
140,Damien Da Silva,fr FRA,DF,Lyon,33-307,1988,11,7,659,7.3,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.04,0.0,0.04,0.04,0.04,Matches,7.3,9,5,6,2,1,4,6,66.7,2,65,18,27.7,38,25,2,9,3,0,6,20,29,34,1,,,,,,,,,,,,,,,477,532,89.7,10138,3450,131,138,94.9,258,275,93.8,85,113,75.2,0,0.0,0.0,0,35,3,0,26,20576.92307692308,1070000,11346.153846153846,590000,17144.96153846154,891538,9453.76923076923,491596,23295.596153846152,1211371,12845.23076923077,667952,2-yrs,2140000,1180000,1783076,983191,2422742,1335904,Reserve,D,CB,33,France,Lyon
141,Colin Dagba,fr FRA,DF,Paris S-G,23-192,1998,3,2,165,1.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.06,0.0,0.06,Matches,1.8,3,1,2,1,0,2,6,33.3,4,29,5,17.2,7,12,10,4,2,0,2,3,6,0,0,,,,,,,,,,,,,,,128,140,91.4,1811,390,71,74,95.9,52,57,91.2,3,4,75.0,0,0.1,-0.1,2,5,3,2,5,11346.153846153846,590000,6153.846153846154,320000,9453.76923076923,491596,5127.461538461538,266628,12845.23076923077,667952,6966.903846153846,362279,3-yrs,1770000,960000,1474787,799884,2003856,1086837,Reserve,D,RB,23,France,PSG
142,Flavius Daniliuc,at AUT,DF,Nice,20-327,2001,16,9,797,8.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,8.9,27,15,21,5,1,11,20,55.0,9,137,43,31.4,76,50,11,23,8,0,15,17,44,26,0,,,,,,,,,,,,,,,429,485,88.5,8801,2935,120,133,90.2,243,264,92.0,61,79,77.2,0,0.0,0.0,1,24,0,0,21,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,3-yrs,120000,60000,99986,49993,135855,67927,Starter,D,CB,20,Austria,Nice
143,Kevin Danso,at AUT,DF,Lens,23-182,1998,26,25,2194,24.4,1,1,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,1.3,1.3,0.1,1.4,0.05,0.0,0.06,0.05,0.06,Matches,24.4,46,29,28,17,1,17,30,56.7,13,259,103,39.8,131,119,9,40,18,0,22,65,111,101,0,,,,,,,,,,,,,,,1293,1469,88.0,27843,8271,331,365,90.7,728,787,92.5,230,307,74.9,1,0.1,0.9,2,42,1,0,55,9615.384615384615,500000,5384.615384615385,280000,8011.653846153846,416606,4486.538461538462,233300,10885.78846153846,566061,6096.038461538462,316994,5-yrs,2500000,1400000,2083032,1166498,2830306,1584971,Starter,D,CB,23,Austria,Lens
144,Dante,br BRA,DF,Nice,38-153,1983,27,26,2286,25.4,0,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,1.1,0.03,0.01,0.04,0.03,0.04,Matches,25.4,34,21,23,10,1,12,19,63.2,7,170,74,43.5,97,65,8,48,24,0,24,46,80,88,0,,,,,,,,,,,,,,,1710,1878,91.1,36710,11668,480,497,96.6,948,1000,94.8,277,362,76.5,0,0.3,-0.3,3,82,2,0,79,28846.153846153848,1500000,15961.53846153846,830000,24034.98076923077,1249819,13299.365384615385,691567,32657.365384615383,1698183,18070.42307692308,939662,1-yr,1500000,830000,1249819,691567,1698183,939662,Starter,D,CB,38,Brazil,Nice
145,Jonathan David,ca CAN,FW,Lille,22-065,2000,29,25,2209,24.5,13,0,11,2,3,2,0,0.53,0.0,0.53,0.45,0.45,11.8,9.6,3.1,12.7,0.48,0.13,0.61,0.39,0.52,Matches,24.5,20,14,4,7,9,7,22,31.8,15,455,128,28.1,53,193,209,13,5,0,8,9,29,7,0,,,,,,,,,,,,,,,422,534,79.0,6288,1435,236,280,84.3,142,175,81.1,27,37,73.0,0,3.1,-3.1,27,32,17,2,48,32307.69230769231,1680000,17692.30769230769,920000,26919.19230769231,1399798,14741.46153846154,766556,36576.25,1901965,20029.865384615383,1041553,4-yrs,6720000,3680000,5599191,3066224,7607862,4166210,Starter,F,CF,22,Canada,Lille
147,Romain Del Castillo,fr FRA,MFFW,Rennes,25-356,1996,3,0,28,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.38,0.16,0.55,0.38,0.55,Matches,0.3,2,1,0,1,1,2,2,100.0,0,9,1,11.1,1,7,1,1,0,0,1,1,3,0,0,,,,,,,,,,,,,,,11,15,73.3,238,91,4,5,80.0,2,3,66.7,5,6,83.3,0,0.1,-0.1,1,1,2,0,2,17692.30769230769,920000,9807.692307692309,510000,14741.46153846154,766556,8171.903846153846,424939,20029.865384615383,1041553,11103.5,577382,3-yrs,2760000,1530000,2299668,1274816,3124658,1732147,Reserve,F,RW,25,France,Brest
148,Romain Del Castillo,fr FRA,FWMF,Brest,25-356,1996,13,7,621,6.9,0,3,0,0,0,1,0,0.0,0.43,0.43,0.0,0.43,0.7,0.5,1.1,1.7,0.11,0.17,0.27,0.07,0.24,Matches,0.3,2,1,0,1,1,2,2,100.0,0,9,1,11.1,1,7,1,1,0,0,1,1,3,0,0,,,,,,,,,,,,,,,11,15,73.3,238,91,4,5,80.0,2,3,66.7,5,6,83.3,0,0.1,-0.1,1,1,2,0,2,17692.30769230769,920000,9807.692307692309,510000,14741.46153846154,766556,8171.903846153846,424939,20029.865384615383,1041553,11103.5,577382,3-yrs,2760000,1530000,2299668,1274816,3124658,1732147,Reserve,F,RW,25,France,Brest
149,Thomas Delaine,fr FRA,DF,Metz,29-361,1992,21,19,1707,19.0,0,2,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,0.5,0.5,2.1,2.6,0.03,0.11,0.14,0.03,0.14,Matches,19.0,45,24,27,13,5,14,26,53.8,12,262,70,26.7,118,88,56,18,6,1,12,32,77,23,0,,,,,,,,,,,,,,,627,847,74.0,10480,4461,313,356,87.9,266,338,78.7,42,124,33.9,2,2.1,-0.1,21,32,17,12,62,5384.615384615385,280000,2884.6153846153848,150000,4486.538461538462,233300,2403.5,124982,6096.038461538462,316994,3265.730769230769,169818,1-yr,280000,150000,233300,124982,316994,169818,Starter,D,LB,29,France,Metz
151,Andy Delort,dz ALG,FW,Nice,30-162,1991,22,16,1579,17.5,7,1,6,1,1,3,0,0.4,0.06,0.46,0.34,0.4,8.0,7.2,3.1,10.3,0.45,0.18,0.63,0.41,0.59,Matches,17.5,11,7,2,6,3,2,8,25.0,6,194,52,26.8,21,76,97,10,4,0,6,10,21,6,0,,,,,,,,,,,,,,,301,468,64.3,4653,970,168,222,75.7,93,155,60.0,25,52,48.1,1,3.1,-2.1,24,15,22,5,32,9230.76923076923,480000,5000.0,260000,7691.192307692308,399942,4166.057692307692,216635,10450.365384615385,543419,5660.615384615385,294352,3-yrs,1440000,780000,1199827,649906,1630256,883055,Starter,F,CF,30,Algeria,Nice
152,Andy Delort,dz ALG,FW,Montpellier,30-162,1991,3,3,269,3.0,2,1,2,0,0,0,0,0.67,0.33,1.0,0.67,1.0,1.4,1.4,0.7,2.1,0.48,0.22,0.7,0.48,0.7,Matches,17.5,11,7,2,6,3,2,8,25.0,6,194,52,26.8,21,76,97,10,4,0,6,10,21,6,0,,,,,,,,,,,,,,,301,468,64.3,4653,970,168,222,75.7,93,155,60.0,25,52,48.1,1,3.1,-2.1,24,15,22,5,32,9230.76923076923,480000,5000.0,260000,7691.192307692308,399942,4166.057692307692,216635,10450.365384615385,543419,5660.615384615385,294352,3-yrs,1440000,780000,1199827,649906,1630256,883055,Starter,F,CF,30,Algeria,Nice
153,Moussa Dembélé,fr FRA,FW,Lyon,25-251,1996,20,15,1355,15.1,10,2,5,5,5,4,0,0.66,0.13,0.8,0.33,0.46,9.9,6.2,2.0,8.1,0.65,0.13,0.78,0.41,0.54,Matches,15.1,11,6,2,2,7,4,9,44.4,5,192,56,29.2,15,68,109,14,0,0,14,5,16,14,0,,,,,,,,,,,,,,,192,282,68.1,2265,330,124,167,74.3,39,59,66.1,7,19,36.8,2,2.0,0.0,13,11,3,0,7,78846.15384615384,4100000,43461.53846153846,2260000,65695.63461538461,3416173,36212.71153846154,1883061,89263.48076923077,4641701,49203.769230769234,2558596,2-yrs,8200000,4520000,6832346,3766123,9283403,5117193,Starter,F,CF,25,France,Lyon
154,Jason Denayer,be BEL,DF,Lyon,26-265,1995,14,11,912,10.1,3,0,3,0,0,2,0,0.3,0.0,0.3,0.3,0.3,1.4,1.4,0.0,1.4,0.14,0.0,0.14,0.14,0.14,Matches,10.1,10,6,8,2,0,6,8,75.0,2,70,23,32.9,36,33,1,19,8,1,11,15,25,43,1,,,,,,,,,,,,,,,634,671,94.5,13686,3806,178,185,96.2,343,353,97.2,109,128,85.2,0,0.0,0.0,0,17,0,0,19,50576.92307692308,2630000,27884.615384615383,1450000,42141.34615384616,2191350,23233.82692307692,1208159,57259.269230769234,2977482,31568.78846153846,1641577,1-yr,2630000,1450000,2191350,1208159,2977482,1641577,Reserve,D,CB,26,Belgium,Lyon
155,Arthur Desmas,fr FRA,GK,Clermont Foot,27-347,1994,13,13,1170,13.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,13.0,0,0,0,0,0,0,2,0.0,2,2,0,0.0,2,0,0,0,0,0,0,0,0,0,2,26.0,2.0,53.0,30.0,54.7,3.0,4.0,6.0,3.0,23.1,2.0,0.0,0.0,0.0,261,368,70.9,6417,3666,78,78,100.0,97,99,98.0,79,184,42.9,0,0.0,0.0,0,6,0,0,1,1538.4615384615386,80000,769.2307692307693,40000,1281.8653846153843,66657,640.9423076923077,33329,1741.7307692307693,90570,870.8653846153846,45285,2-yrs,160000,80000,133314,66657,181140,90570,Reserve,K,GK,27,France,Clermont
156,Ángel Di María,ar ARG,FW,Paris S-G,34-034,1988,20,15,1291,14.3,3,3,3,0,0,2,0,0.21,0.21,0.42,0.21,0.42,4.2,4.2,4.3,8.5,0.29,0.3,0.59,0.29,0.59,Matches,14.3,11,7,4,4,3,4,26,15.4,22,200,51,25.5,32,57,111,11,0,0,11,14,25,3,0,,,,,,,,,,,,,,,694,926,74.9,12003,3236,358,419,85.4,245,311,78.8,80,157,51.0,3,4.3,-1.3,39,49,38,7,87,253846.15384615384,13200000,139615.38461538462,7260000,211507.90384615384,10998411,116329.34615384616,6049126,287384.8846153846,14944014,158061.6923076923,8219208,1-yr,13200000,7260000,10998411,6049126,14944014,8219208,Reserve,F,RW,33,Argentina,PSG
159,Abdou Diallo,sn SEN,DF,Paris S-G,25-320,1996,11,10,863,9.6,0,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.6,0.7,0.02,0.06,0.08,0.02,0.08,Matches,9.6,24,18,12,9,3,9,17,52.9,8,117,43,36.8,40,54,23,14,3,0,11,13,37,20,1,,,,,,,,,,,,,,,612,684,89.5,11135,4146,248,268,92.5,294,315,93.3,62,86,72.1,1,0.6,0.4,4,34,8,3,51,103846.15384615384,5400000,57115.38461538462,2970000,86525.96153846153,4499350,47589.28846153846,2474643,117566.53846153848,6113460,64661.59615384616,3362403,3-yrs,16200000,8910000,13498050,7423928,18340381,10087210,Reserve,D,LB,25,Senegal,PSG
160,Habib Diallo,sn SEN,FW,Strasbourg,26-275,1995,22,12,1179,13.1,9,1,8,1,1,2,0,0.69,0.08,0.76,0.61,0.69,7.6,6.9,1.6,8.5,0.58,0.12,0.7,0.53,0.65,Matches,13.1,5,5,0,5,0,1,5,20.0,4,193,48,24.9,15,105,73,10,5,0,5,4,9,11,0,,,,,,,,,,,,,,,213,299,71.2,3003,511,138,172,80.2,54,76,71.1,13,21,61.9,1,1.6,-0.6,10,10,8,3,15,11730.76923076923,610000,6538.461538461538,340000,9774.23076923077,508260,5447.923076923077,283292,13280.673076923076,690595,7402.346153846154,384922,4-yrs,2440000,1360000,2033040,1133170,2762378,1539686,Reserve,F,CF,26,Senegal,Strasbourg
162,Stéphane Diarra,fr FRA,FWMF,Lorient,23-101,1998,14,5,502,5.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.5,2.8,0.24,0.26,0.5,0.24,0.5,Matches,5.6,13,9,6,5,2,3,9,33.3,6,97,28,28.9,21,52,24,4,0,0,4,10,23,1,0,,,,,,,,,,,,,,,132,183,72.1,2344,489,68,83,81.9,45,59,76.3,16,29,55.2,0,1.5,-1.5,11,7,5,1,15,4230.769230769231,220000,2307.692307692308,120000,3525.1346153846152,183307,1922.8076923076924,99986,4789.75,249067,2612.596153846154,135855,4-yrs,880000,480000,733227,399942,996268,543419,Reserve,F,RW,23,Cote d&#39;Ivoire,Lorient
164,Bamba Dieng,sn SEN,FWMF,Marseille,21-362,2000,18,9,716,8.0,4,0,4,0,0,0,1,0.5,0.0,0.5,0.5,0.5,4.7,4.7,0.1,4.8,0.59,0.02,0.6,0.59,0.6,Matches,8.0,15,10,8,5,2,2,9,22.2,7,128,30,23.4,24,54,50,1,0,0,1,6,21,5,0,,,,,,,,,,,,,,,103,142,72.5,1501,252,55,72,76.4,36,42,85.7,6,10,60.0,0,0.1,-0.1,1,1,1,0,6,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,3-yrs,120000,60000,99986,49993,135855,67927,Reserve,F,CF,21,Senegal,Marseille
166,Javairô Dilrosun,nl NED,FWMF,Bordeaux,23-271,1998,22,11,1036,11.5,0,3,0,0,0,2,0,0.0,0.26,0.26,0.0,0.26,1.4,1.4,1.9,3.3,0.12,0.16,0.28,0.12,0.28,Matches,11.5,11,7,2,6,3,5,22,22.7,17,139,37,26.6,31,62,46,11,1,0,10,11,22,2,0,,,,,,,,,,,,,,,263,348,75.6,4418,1131,144,162,88.9,71,98,72.4,36,55,65.5,3,1.9,1.1,17,20,15,2,30,10000.0,520000,5576.923076923077,290000,8332.134615384615,433271,4646.769230769231,241632,11321.23076923077,588704,6313.75,328315,1-yr,520000,290000,433271,241632,588704,328315,Reserve,F,LW,23,Netherlands,Bordeaux
168,Tristan Dingomé,cm CMR,MFFW,Troyes,31-031,1991,19,10,918,10.2,2,4,2,0,0,2,0,0.2,0.39,0.59,0.2,0.59,0.8,0.8,2.2,3.0,0.08,0.21,0.3,0.08,0.3,Matches,10.2,21,11,5,10,6,4,15,26.7,11,155,45,29.0,31,82,42,7,1,0,6,17,38,2,0,,,,,,,,,,,,,,,355,475,74.7,6210,1923,181,221,81.9,112,149,75.2,45,78,57.7,4,2.2,1.8,18,38,11,4,39,4230.769230769231,220000,2307.692307692308,120000,3525.1346153846152,183307,1922.8076923076924,99986,4789.75,249067,2612.596153846154,135855,2-yrs,440000,240000,366614,199971,498134,271709,Reserve,M,CM,30,Cameroon,Troyes
170,Sofiane Diop,fr FRA,MFFW,Monaco,21-284,2000,27,23,1878,20.9,6,4,6,0,0,6,0,0.29,0.19,0.48,0.29,0.48,5.4,5.4,3.3,8.6,0.26,0.16,0.41,0.26,0.41,Matches,20.9,34,19,13,15,6,13,46,28.3,33,437,126,28.8,110,189,138,14,0,0,14,34,68,3,0,,,,,,,,,,,,,,,704,952,73.9,12726,3540,338,405,83.5,251,316,79.4,94,170,55.3,4,3.3,0.7,35,55,39,7,100,10576.923076923076,550000,9230.76923076923,480000,8812.826923076924,458267,7691.192307692308,399942,11974.365384615385,622667,10450.365384615385,543419,5-yrs,2750000,2400000,2291336,1999711,3113336,2717094,Starter,F,LW,21,France,Monaco
171,Andy Diouf,fr FRA,MF,Rennes,19-307,2002,5,0,14,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,3.03,3.03,0.0,3.03,Matches,0.2,1,1,1,0,0,1,1,100.0,0,7,1,14.3,2,3,2,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,,7,9,77.8,119,7,3,5,60.0,4,4,100.0,0,0,,0,0.5,-0.5,1,0,0,0,0,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,3-yrs,90000,60000,74989,49993,101891,67927,Reserve,M,CM,18,France,Rennes
172,Assane Dioussé,sn SEN,MF,Saint-Étienne,24-181,1997,4,0,23,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.3,0,0,0,0,0,0,0,,0,8,6,75.0,3,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,33,36,91.7,628,107,10,11,90.9,16,16,100.0,5,7,71.4,0,0.0,0.0,0,3,0,0,0,5000.0,260000,2692.3076923076924,140000,4166.057692307692,216635,2243.269230769231,116650,5660.615384615385,294352,3048.019230769231,158497,1-yr,260000,140000,216635,116650,294352,158497,Reserve,M,DM,24,Senegal,St-Etienne
173,Axel Disasi,fr FRA,DF,Monaco,24-009,1998,24,22,2006,22.3,1,0,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,1.5,1.5,0.3,1.8,0.07,0.01,0.08,0.07,0.08,Matches,22.3,36,23,17,17,2,14,24,58.3,10,192,84,43.8,90,94,8,37,23,0,14,50,86,85,0,,,,,,,,,,,,,,,1222,1379,88.6,27765,8318,266,289,92.0,710,758,93.7,240,316,75.9,0,0.3,-0.3,5,94,3,0,88,13846.153846153846,720000,12115.384615384615,630000,11536.78846153846,599913,10094.692307692309,524924,15675.53846153846,815128,13716.096153846154,713237,4-yrs,2880000,2520000,2399653,2099697,3260512,2852948,Starter,D,CB,23,France,Monaco
174,Tiago Djaló,pt POR,DF,Lille,21-345,2000,21,20,1784,19.8,1,1,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06,Matches,19.8,52,32,33,17,2,20,37,54.1,17,211,73,34.6,122,69,20,32,8,1,24,27,79,73,0,,,,,,,,,,,,,,,1025,1179,86.9,19215,6988,416,452,92.0,465,508,91.5,131,178,73.6,1,0.2,0.8,2,46,3,1,51,6346.153846153846,330000,3461.538461538461,180000,5287.692307692308,274960,2884.192307692308,149978,7184.615384615385,373600,3918.8846153846152,203782,3-yrs,990000,540000,824881,449935,1120801,611346,Reserve,D,CB,21,Portugal,Lille
175,Alexander Djiku,gh GHA,DF,Strasbourg,27-223,1994,22,21,1892,21.0,1,0,1,0,0,8,1,0.05,0.0,0.05,0.05,0.05,1.9,1.9,0.6,2.5,0.09,0.03,0.12,0.09,0.12,Matches,21.0,56,34,41,11,4,18,31,58.1,13,215,77,35.8,139,62,14,36,12,0,24,65,121,91,0,,,,,,,,,,,,,,,905,1077,84.0,20488,7745,237,262,90.5,462,516,89.5,189,272,69.5,0,0.6,-0.6,7,93,14,3,95,16153.846153846154,840000,8846.153846153846,460000,13459.596153846154,699899,7370.7307692307695,383278,18288.134615384617,950983,10014.923076923076,520776,2-yrs,1680000,920000,1399798,766556,1901965,1041553,Reserve,D,CB,27,Ghana,Strasbourg
177,Ouparine Djoco,sn SEN,GK,Clermont Foot,23-332,1998,16,16,1440,16.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,16.0,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,1,3,25.0,1.56,67.0,44.0,64.2,4.0,3.0,9.0,4.0,25.0,1.0,0.0,0.0,0.0,327,498,65.7,9541,5883,60,62,96.8,143,146,97.9,118,283,41.7,0,0.0,0.0,0,1,0,0,1,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,4-yrs,80000,40000,66657,33329,90570,45285,Starter,K,GK,23,France,Clermont
179,Kasper Dolberg,dk DEN,FW,Nice,24-165,1997,20,15,1145,12.7,6,1,4,2,2,0,0,0.47,0.08,0.55,0.31,0.39,5.8,4.3,0.6,4.9,0.46,0.05,0.51,0.34,0.39,Matches,12.7,10,5,6,4,0,5,11,45.5,6,215,48,22.3,20,100,95,12,1,0,11,6,16,14,0,,,,,,,,,,,,,,,142,203,70.0,2034,317,88,114,77.2,38,58,65.5,10,14,71.4,1,0.6,0.4,9,8,6,0,12,57692.307692307695,3000000,31730.76923076923,1650000,48069.980769230766,2499639,26438.48076923077,1374801,65314.75,3396367,35923.11538461538,1868002,3-yrs,9000000,4950000,7498917,4124404,10189101,5604005,Reserve,F,CF,24,Denmark,Nice
181,Anastasios Donis,gr GRE,FWMF,Reims,25-203,1996,13,3,370,4.1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.4,1.1,0.18,0.09,0.27,0.18,0.27,Matches,4.1,10,7,4,4,2,1,4,25.0,3,78,24,30.8,19,33,26,5,0,0,5,3,13,1,0,,,,,,,,,,,,,,,52,93,55.9,871,175,26,34,76.5,16,34,47.1,6,14,42.9,0,0.4,-0.4,5,3,4,1,4,13846.153846153846,720000,7692.307692307692,400000,11536.78846153846,599913,6409.326923076923,333285,15675.53846153846,815128,8708.634615384615,452849,3-yrs,2160000,1200000,1799740,999856,2445384,1358547,Reserve,F,CF,25,Greece,Reims
182,Gianluigi Donnarumma,it ITA,GK,Paris S-G,23-023,1999,11,11,990,11.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,11.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,8.0,0.73,39.0,30.0,79.5,9.0,1.0,1.0,4.0,36.4,0.0,0.0,0.0,,277,301,92.0,6027,3245,83,83,100.0,129,132,97.7,62,83,74.7,0,0.0,0.0,0,0,0,0,0,349615.3846153846,18180000,192307.6923076923,10000000,291304.07692307694,15147812,160233.26923076922,8332130,395807.3653846154,20581983,217715.8269230769,11321223,5-yrs,90900000,50000000,75739059,41660648,102909917,56606115,Starter,K,GK,22,Italy,PSG
183,Jodel Dossou,bj BEN,FW,Clermont Foot,30-003,1992,26,16,1453,16.1,1,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,3.5,3.5,2.0,5.5,0.22,0.12,0.34,0.22,0.34,Matches,16.1,25,20,13,7,5,7,28,25.0,21,278,82,29.5,69,121,88,17,0,0,17,6,31,4,0,,,,,,,,,,,,,,,290,401,72.3,4158,1157,172,205,83.9,94,128,73.4,12,26,46.2,1,2.0,-1.0,18,18,14,6,36,7692.307692307692,400000,4230.769230769231,220000,6409.326923076923,333285,3525.1346153846152,183307,8708.634615384615,452849,4789.75,249067,2-yrs,800000,440000,666570,366614,905698,498134,Starter,F,RW,29,Benin,Clermont
185,Cheick Doucouré,ml MLI,MF,Lens,22-071,2000,26,25,2235,24.8,0,3,0,0,0,5,1,0.0,0.12,0.12,0.0,0.12,1.3,1.3,2.4,3.7,0.05,0.1,0.15,0.05,0.15,Matches,24.8,66,52,31,29,6,19,50,38.0,31,391,144,36.8,140,207,44,23,4,0,19,49,115,14,0,,,,,,,,,,,,,,,1265,1453,87.1,23475,5803,534,587,91.0,571,636,89.8,146,191,76.4,3,2.4,0.6,26,136,17,0,159,4038.4615384615386,210000,2307.692307692308,120000,3364.903846153846,174975,1922.8076923076924,99986,4572.038461538462,237746,2612.596153846154,135855,3-yrs,630000,360000,524924,299957,713237,407564,Reserve,M,DM,22,Mali,Lens
188,Moussa Doumbia,ml MLI,FWDF,Reims,27-217,1994,1,0,18,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.2,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,4,5,80.0,69,25,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,7500.0,390000,4038.4615384615386,210000,6249.096153846154,324953,3364.903846153846,174975,8490.923076923076,441528,4572.038461538462,237746,1-yr,390000,210000,324953,174975,441528,237746,Reserve,F,LW,27,Mali,Reims
189,Souleyman Doumbia,ci CIV,DF,Angers,25-177,1996,19,19,1500,16.7,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,1.3,0.04,0.04,0.08,0.04,0.08,Matches,16.7,21,15,10,7,4,8,20,40.0,12,158,42,26.6,50,68,40,41,2,0,39,37,58,18,1,,,,,,,,,,,,,,,639,768,83.2,10483,2909,312,342,91.2,285,327,87.2,35,66,53.0,0,0.7,-0.7,10,19,11,8,37,13076.923076923076,680000,7115.384615384615,370000,10895.865384615385,566585,5928.634615384615,308289,14804.673076923076,769843,8055.4807692307695,418885,2-yrs,1360000,740000,1133170,616578,1539686,837771,Starter,D,LB,25,Cote d&#39;Ivoire,Angers
