Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,W,D,L,Performance CS,Performance CS%,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
105,Niklas Dorsch,de GER,MF,Augsburg,24-064,1998,22,19,1701,18.9,1,0,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,0.2,0.2,0.3,0.5,0.01,0.02,0.03,0.01,0.03,Matches,18.9,61,37,36,22,3,16,33,48.5,17,368,106,28.8,157,193,18,37,8,1,29,47,108,26,1,,,,,,,,,,,,,,,730,867,84.2,17356,4675,206,233,88.4,330,361,91.4,182,246,74.0,0,0.3,-0.3,12,60,8,2,66,13461.53846153846,700000,7115.384615384615,370000,11216.326923076924,583249,5928.634615384615,308289,15240.115384615385,792486,8055.4807692307695,418885,5-yrs,3500000,1850000,2916245,1541444,3962428,2094426,Starter,M,DM,24,Germany,Augsburg
106,Ondrej Duda,sk SVK,MF,Köln,27-105,1994,26,18,1436,16.0,2,0,2,0,0,4,0,0.13,0.0,0.13,0.13,0.13,3.1,3.1,2.0,5.2,0.2,0.13,0.32,0.2,0.32,Matches,16.0,20,17,4,11,5,7,24,29.2,17,323,105,32.5,50,162,111,15,1,0,14,28,48,10,0,,,,,,,,,,,,,,,452,608,74.3,7936,1912,222,271,81.9,146,198,73.7,66,102,64.7,0,2.0,-2.0,16,43,20,4,55,21153.846153846152,1100000,11153.846153846154,580000,17625.653846153848,916534,9293.53846153846,483264,23948.75,1245335,12627.51923076923,656631,3-yrs,3300000,1740000,2749603,1449791,3736004,1969893,Reserve,F,AM,27,Slovakia,Koln
107,Jeremy Dudziak,tn TUN,MFFW,Greuther Fürth,26-204,1995,20,15,1122,12.5,2,0,2,0,0,1,0,0.16,0.0,0.16,0.16,0.16,2.4,2.4,1.6,4.0,0.19,0.13,0.32,0.19,0.32,Matches,12.5,19,14,7,8,4,5,16,31.3,11,284,69,24.3,69,134,81,14,0,0,14,16,35,4,0,,,,,,,,,,,,,,,216,320,67.5,3632,1143,98,125,78.4,88,116,75.9,18,49,36.7,0,1.6,-1.6,14,21,8,5,32,4807.692307692308,250000,2500.0,130000,4005.826923076923,208303,2083.038461538461,108318,5442.903846153846,283031,2830.3076923076924,147176,3-yrs,750000,390000,624910,324953,849092,441528,Starter,F,AM,26,Germany,Furth
108,Erik Durm,de GER,DF,Eint Frankfurt,29-312,1992,7,7,474,5.3,0,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.6,0.6,0.0,0.12,0.12,0.0,0.12,Matches,5.3,15,6,6,6,3,11,20,55.0,9,71,25,35.2,19,37,15,7,1,0,6,11,26,12,0,,,,,,,,,,,,,,,190,274,69.3,3818,1558,65,74,87.8,97,129,75.2,25,60,41.7,1,0.6,0.4,3,16,5,0,22,26923.07692307692,1400000,14230.76923076923,740000,22432.653846153848,1166498,11857.26923076923,616578,30480.21153846154,1584971,16110.98076923077,837771,2-yrs,2800000,1480000,2332996,1233155,3169942,1675541,Reserve,D,RB,29,Germany,Eintracht Frankfurt
109,Maximilian Eggestein,de GER,MF,Freiburg,25-102,1996,24,19,1594,17.7,1,1,1,0,0,0,0,0.06,0.06,0.11,0.06,0.11,0.8,0.8,1.4,2.2,0.05,0.08,0.12,0.05,0.12,Matches,17.7,38,22,16,18,4,15,35,42.9,20,322,100,31.1,110,154,58,43,13,0,30,25,63,28,0,,,,,,,,,,,,,,,476,639,74.5,8093,2454,223,272,82.0,199,252,79.0,43,75,57.3,1,1.4,-0.4,16,62,14,2,65,14230.76923076923,740000,7500.0,390000,11857.26923076923,616578,6249.096153846154,324953,16110.98076923077,837771,8490.923076923076,441528,4-yrs,2960000,1560000,2466310,1299812,3351082,1766111,Starter,M,CM,25,Germany,Freiburg
110,Lilian Egloff,de GER,FWMF,Stuttgart,19-212,2002,4,0,31,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.6,0.6,0.0,0.6,Matches,0.3,1,1,0,1,0,0,0,,0,14,2,14.3,0,6,8,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,6,9,66.7,68,24,3,3,100.0,2,3,66.7,0,1,0.0,0,0.2,-0.2,1,0,0,0,1,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,3-yrs,90000,60000,74989,49993,101891,67927,Reserve,F,AM,19,Germany,Stuttgart
111,Kingsley Ehizibue,nl NED,DF,Köln,26-299,1995,10,2,305,3.4,0,1,0,0,0,1,0,0.0,0.3,0.3,0.0,0.3,0.2,0.2,0.6,0.8,0.06,0.18,0.24,0.06,0.24,Matches,3.4,12,5,10,2,0,5,11,45.5,6,89,31,34.8,56,23,10,13,2,0,11,9,21,16,0,,,,,,,,,,,,,,,115,172,66.9,2367,1186,39,53,73.6,55,67,82.1,19,42,45.2,1,0.6,0.4,6,10,7,6,16,18461.53846153846,960000,9807.692307692309,510000,15382.384615384615,799884,8171.903846153846,424939,20900.71153846154,1086837,11103.5,577382,2-yrs,1920000,1020000,1599769,849877,2173675,1154765,Reserve,D,RB,26,Nigeria,Koln
112,Jurgen Ekkelenkamp,nl NED,MFFW,Hertha BSC,21-349,2000,18,5,644,7.2,3,0,3,0,0,1,0,0.42,0.0,0.42,0.42,0.42,1.9,1.9,0.8,2.7,0.27,0.11,0.37,0.27,0.37,Matches,7.2,8,4,3,5,0,3,6,50.0,3,106,26,24.5,20,51,35,13,3,0,10,8,16,3,0,,,,,,,,,,,,,,,147,218,67.4,2062,571,83,102,81.4,47,63,74.6,6,21,28.6,0,0.8,-0.8,8,10,3,0,15,15000.0,780000,7884.615384615385,410000,12498.192307692309,649906,6569.557692307692,341617,16981.826923076922,883055,8926.346153846154,464170,4-yrs,3120000,1640000,2599624,1366469,3532222,1856681,Starter,M,CM,21,Netherlands,Hertha Berlin
113,Nico Elvedi,ch SUI,DF,M'Gladbach,25-171,1996,23,23,2007,22.3,1,0,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,1.5,1.5,0.0,1.5,0.07,0.0,0.07,0.07,0.07,Matches,22.3,39,19,26,13,0,16,30,53.3,14,157,62,39.5,85,69,3,40,18,0,22,46,85,97,0,,,,,,,,,,,,,,,1324,1424,93.0,27752,6984,366,401,91.3,739,775,95.4,210,228,92.1,0,0.0,0.0,2,35,0,0,46,30769.23076923077,1600000,16346.153846153846,850000,25637.32692307692,1333141,13619.826923076924,708231,34834.53846153846,1811396,18505.846153846152,962304,3-yrs,4800000,2550000,3999422,2124693,5434187,2886912,Starter,D,CB,25,Switzerland,Monchengladbach
114,Breel Embolo,ch SUI,FW,M'Gladbach,25-034,1997,21,16,1476,16.4,3,2,3,0,0,2,0,0.18,0.12,0.3,0.18,0.3,5.1,5.1,3.2,8.3,0.31,0.2,0.51,0.31,0.51,Matches,16.4,25,18,1,15,9,7,15,46.7,8,288,93,32.3,14,144,130,10,1,0,9,8,33,3,0,,,,,,,,,,,,,,,332,445,74.6,4708,1055,207,254,81.5,86,122,70.5,22,33,66.7,2,3.2,-1.2,23,21,13,0,39,80769.23076923077,4200000,42884.61538461538,2230000,67297.96153846153,3499494,35732.019230769234,1858065,91440.65384615384,4754914,48550.63461538462,2524633,2-yrs,8400000,4460000,6998989,3716130,9509827,5049265,Starter,F,CF,24,Switzerland,Monchengladbach
115,Keita Endo,jp JPN,MFFW,Union Berlin,24-118,1997,4,0,55,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,Matches,0.6,2,0,2,0,0,1,2,50.0,1,10,2,20.0,4,4,2,1,0,0,1,0,2,0,0,,,,,,,,,,,,,,,18,27,66.7,289,51,9,12,75.0,5,9,55.6,2,2,100.0,0,0.0,0.0,0,1,0,0,2,3461.538461538461,180000,1923.076923076923,100000,2884.192307692308,149978,1602.326923076923,83321,3918.8846153846152,203782,2177.153846153846,113212,2-yrs,360000,200000,299957,166643,407564,226424,Reserve,F,LW,24,Japan,Union Berlin
116,Wataru Endo,jp JPN,MF,Stuttgart,29-039,1993,27,27,2359,26.2,3,2,3,0,0,2,0,0.11,0.08,0.19,0.11,0.19,3.7,3.5,0.8,4.3,0.14,0.03,0.17,0.13,0.16,Matches,26.2,60,34,29,26,5,21,57,36.8,36,514,183,35.6,192,239,83,59,13,0,46,49,109,37,0,,,,,,,,,,,,,,,1112,1331,83.5,20094,5034,495,573,86.4,463,529,87.5,134,186,72.0,2,0.8,1.2,13,103,8,1,107,12692.307692307691,660000,6730.769230769231,350000,10575.403846153846,549921,5608.173076923077,291625,14369.25,747201,7620.057692307692,396243,3-yrs,1980000,1050000,1649762,874874,2241602,1188728,Starter,M,DM,28,Japan,Stuttgart
117,Michael Esser,de GER,GK,Bochum,34-118,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,4.0,2.0,8.0,5.0,62.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,90,52.2,1482,1005,6,6,100.0,25,25,100.0,16,59,27.1,0,0.0,0.0,0,1,0,0,0,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,2-yrs,60000,40000,49993,33329,67927,45285,Reserve,K,GK,34,Germany,Bochum
122,Edimilson Fernandes,ch SUI,DFFW,Arminia,25-339,1996,7,2,283,3.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.07,0.09,0.16,0.07,0.16,Matches,3.1,3,3,0,2,1,1,4,25.0,3,49,17,34.7,14,25,10,4,2,1,2,2,5,6,0,,,,,,,,,,,,,,,93,124,75.0,1700,653,47,51,92.2,32,42,76.2,12,22,54.5,0,0.3,-0.3,6,6,7,3,14,35000.0,1820000,18461.53846153846,960000,29162.46153846154,1516448,15382.384615384615,799884,39624.28846153846,2060463,20900.71153846154,1086837,1-yr,1820000,960000,1516448,799884,2060463,1086837,Reserve,M,CM,25,Switzerland,Arminia Bielefeld
124,Mark Flekken,nl NED,GK,Freiburg,28-280,1993,25,25,2250,25.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,25.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,1,0,0,1,0,0,0,0,22.0,0.88,103.0,83.0,79.6,12.0,8.0,5.0,9.0,36.0,1.0,0.0,0.0,0.0,702,1035,67.8,24983,17248,85,86,98.8,277,279,99.3,338,668,50.6,0,0.1,-0.1,2,37,2,0,2,6730.769230769231,350000,3653.846153846154,190000,5608.173076923077,291625,3044.423076923077,158310,7620.057692307692,396243,4136.596153846154,215103,1-yr,350000,190000,291625,158310,396243,215103,Starter,K,GK,28,Netherlands,Freiburg
125,Emil Forsberg,se SWE,MFFW,RB Leipzig,30-148,1991,23,15,1290,14.3,5,2,2,3,3,1,0,0.35,0.14,0.49,0.14,0.28,6.3,4.0,2.8,6.8,0.44,0.2,0.63,0.28,0.47,Matches,14.3,18,13,2,9,7,4,12,33.3,8,225,65,28.9,24,113,88,19,0,0,19,5,23,4,1,,,,,,,,,,,,,,,486,604,80.5,7755,2097,278,318,87.4,157,181,86.7,42,83,50.6,2,2.8,-0.8,23,47,28,2,72,76923.07692307692,4000000,40769.230769230766,2120000,64093.307692307695,3332852,33969.442307692305,1766411,87086.32692307692,4528489,46155.75,2400099,4-yrs,16000000,8480000,13331408,7065646,18113957,9600397,Reserve,F,LW,30,Sweden,Leipzig
126,Philipp Förster,de GER,FWMF,Stuttgart,27-044,1995,18,11,917,10.2,2,1,2,0,0,4,0,0.2,0.1,0.29,0.2,0.29,2.4,2.4,0.8,3.1,0.23,0.08,0.31,0.23,0.31,Matches,10.2,23,11,5,16,2,12,24,50.0,12,210,52,24.8,50,103,57,17,1,0,16,10,33,2,0,,,,,,,,,,,,,,,359,412,87.1,5715,1291,194,214,90.7,136,153,88.9,23,26,88.5,1,0.8,0.2,7,29,13,2,31,7307.692307692308,380000,3846.153846153846,200000,6088.865384615385,316621,3204.673076923077,166643,8273.192307692309,430206,4354.307692307692,226424,2-yrs,760000,400000,633242,333285,860413,452849,Starter,F,AM,26,Germany,Stuttgart
127,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,24-077,1998,6,0,145,1.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.25,0.25,0.0,0.25,Matches,1.6,6,2,4,1,1,3,4,75.0,1,17,3,17.6,11,4,2,2,0,0,2,2,8,2,1,,,,,,,,,,,,,,,72,92,78.3,1273,548,35,39,89.7,30,39,76.9,6,10,60.0,0,0.4,-0.4,1,4,3,2,1,25000.0,1300000,13269.23076923077,690000,20830.32692307692,1083177,11056.096153846154,574917,28303.05769230769,1471759,15022.384615384615,781164,3-yrs,3900000,2070000,3249531,1724751,4415277,2343493,Reserve,D,RB,24,Netherlands,Bayer Leverkusen
128,Raphael Framberger,de GER,DFMF,Augsburg,26-195,1995,17,9,742,8.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.07,0.08,0.0,0.08,Matches,8.2,23,14,8,11,4,9,18,50.0,9,115,35,30.4,48,45,22,15,2,0,13,9,32,25,0,,,,,,,,,,,,,,,257,393,65.4,4745,2439,124,155,80.0,88,130,67.7,41,91,45.1,0,0.6,-0.6,12,23,18,10,35,10961.53846153846,570000,5769.2307692307695,300000,9133.28846153846,474931,4807.0,249964,12409.807692307691,645310,6531.4807692307695,339637,3-yrs,1710000,900000,1424794,749892,1935929,1018910,Starter,D,RB,26,Germany,Augsburg
129,Marvin Friedrich,de GER,DF,Union Berlin,26-097,1995,13,13,1169,13.0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.9,2.1,0.09,0.07,0.16,0.09,0.16,Matches,13.0,20,12,18,2,0,13,16,81.3,3,164,55,33.5,100,55,9,24,7,0,17,31,51,55,0,,,,,,,,,,,,,,,471,623,75.6,10735,4243,122,150,81.3,249,286,87.1,93,167,55.7,0,0.9,-0.9,4,40,2,1,34,33653.84615384616,1750000,17884.615384615383,930000,28040.82692307692,1458123,14901.692307692309,774888,38100.269230769234,1981214,20247.57692307692,1052874,5-yrs,8750000,4650000,7290613,3874440,9906070,5264369,Starter,D,CB,26,Germany,Monchengladbach
130,Marvin Friedrich,de GER,DF,M'Gladbach,26-097,1995,5,5,405,4.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.04,0.0,0.04,0.04,0.04,Matches,13.0,20,12,18,2,0,13,16,81.3,3,164,55,33.5,100,55,9,24,7,0,17,31,51,55,0,,,,,,,,,,,,,,,471,623,75.6,10735,4243,122,150,81.3,249,286,87.1,93,167,55.7,0,0.9,-0.9,4,40,2,1,34,33653.84615384616,1750000,17884.615384615383,930000,28040.82692307692,1458123,14901.692307692309,774888,38100.269230769234,1981214,20247.57692307692,1052874,5-yrs,8750000,4650000,7290613,3874440,9906070,5264369,Starter,D,CB,26,Germany,Monchengladbach
131,Jeremie Frimpong,nl NED,DF,Leverkusen,21-100,2000,25,25,2052,22.8,1,6,1,0,0,6,0,0.04,0.26,0.31,0.04,0.31,0.6,0.6,4.1,4.7,0.03,0.18,0.21,0.03,0.21,Matches,22.8,34,21,24,10,0,11,18,61.1,7,295,80,27.1,140,107,48,50,7,0,43,39,73,36,0,,,,,,,,,,,,,,,986,1209,81.6,16037,4909,499,553,90.2,402,473,85.0,69,129,53.5,6,4.1,1.9,27,37,25,10,62,40384.61538461538,2100000,21346.153846153848,1110000,33648.980769230766,1749747,17785.884615384617,924866,45720.32692307692,2377457,24166.46153846154,1256656,4-yrs,8400000,4440000,6998989,3699466,9509827,5026623,Starter,D,RB,21,Netherlands,Bayer Leverkusen
132,Chris Führich,de GER,MFFW,Stuttgart,24-070,1998,18,15,1247,13.9,2,1,2,0,0,2,0,0.14,0.07,0.22,0.14,0.22,2.6,2.6,2.6,5.2,0.19,0.18,0.38,0.19,0.38,Matches,13.9,25,17,8,10,7,13,31,41.9,18,250,77,30.8,55,121,74,20,1,0,19,14,39,5,0,,,,,,,,,,,,,,,436,533,81.8,7195,2246,221,251,88.0,157,185,84.9,42,70,60.0,1,2.6,-1.6,23,32,27,6,45,7307.692307692308,380000,3846.153846153846,200000,6088.865384615385,316621,3204.673076923077,166643,8273.192307692309,430206,4354.307692307692,226424,4-yrs,1520000,800000,1266484,666570,1720826,905698,Starter,F,RW,24,Germany,Stuttgart
133,Marius Funk,de GER,GK,Greuther Fürth,26-078,1996,8,8,720,8.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,Matches,8.0,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,1,30.0,3.75,52.0,26.0,46.2,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,226,362,62.4,7790,4697,34,34,100.0,89,92,96.7,102,233,43.8,0,0.1,-0.1,3,10,0,0,0,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,K,GK,26,Germany,Furth
136,Cristian Gamboa,cr CRC,DF,Bochum,32-147,1989,16,13,1095,12.2,1,0,1,0,0,5,0,0.08,0.0,0.08,0.08,0.08,0.0,0.0,0.4,0.4,0.0,0.03,0.04,0.0,0.04,Matches,12.2,42,28,25,16,1,19,44,43.2,25,227,73,32.2,123,85,19,22,6,0,16,45,87,28,0,,,,,,,,,,,,,,,415,576,72.0,9514,4916,118,132,89.4,188,248,75.8,103,179,57.5,0,0.4,-0.4,6,42,9,7,45,9038.46153846154,470000,4807.692307692308,250000,7530.961538461538,391610,4005.826923076923,208303,10232.634615384615,532097,5442.903846153846,283031,2-yrs,940000,500000,783220,416606,1064195,566061,Starter,D,RB,32,Costa Rica,Bochum
138,Linus Gechter,de GER,DF,Hertha BSC,18-021,2004,10,5,568,6.3,1,0,1,0,0,0,0,0.16,0.0,0.16,0.16,0.16,0.6,0.6,0.1,0.7,0.09,0.01,0.11,0.09,0.11,Matches,6.3,9,5,8,1,0,7,15,46.7,8,58,16,27.6,43,12,3,18,8,3,10,13,22,26,0,,,,,,,,,,,,,,,218,278,78.4,4821,1597,63,69,91.3,112,120,93.3,40,81,49.4,0,0.1,-0.1,1,11,1,0,11,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,1-yr,20000,10000,16664,8332,22642,11321,Reserve,D,CB,17,Germany,Hertha Berlin
139,Dennis Geiger,de GER,MF,Hoffenheim,23-283,1998,19,17,1357,15.1,2,2,2,0,0,6,0,0.13,0.13,0.27,0.13,0.27,0.9,0.9,2.1,3.0,0.06,0.14,0.2,0.06,0.2,Matches,15.1,37,23,14,18,5,16,27,59.3,11,278,99,35.6,67,158,53,20,0,0,20,27,64,5,1,,,,,,,,,,,,,,,633,768,82.4,12705,3367,249,281,88.6,275,307,89.6,103,161,64.0,2,2.1,-0.1,22,51,21,2,64,19038.46153846154,990000,10000.0,520000,15863.096153846154,824881,8332.134615384615,433271,21553.865384615383,1120801,11321.23076923077,588704,2-yrs,1980000,1040000,1649762,866541,2241602,1177407,Starter,M,CM,23,Germany,Hoffenheim
140,Yannick Gerhardt,de GER,MFDF,Wolfsburg,28-007,1994,19,11,1046,11.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.8,1.8,0.09,0.07,0.16,0.09,0.16,Matches,11.6,31,21,15,14,2,6,23,26.1,17,246,81,32.9,97,112,37,22,1,0,21,20,51,15,0,,,,,,,,,,,,,,,424,573,74.0,7324,2598,174,218,79.8,197,248,79.4,41,72,56.9,0,0.8,-0.8,7,33,13,3,61,69230.76923076923,3600000,36730.769230769234,1910000,57683.980769230766,2999567,30604.55769230769,1591437,78377.69230769231,4075640,41583.730769230766,2162354,4-yrs,14400000,7640000,11998267,6365747,16302561,8649414,Starter,M,CM,27,Germany,Wolfsburg
142,Niko Gießelmann,de GER,DF,Union Berlin,30-175,1991,22,20,1694,18.8,3,5,3,0,0,3,0,0.16,0.27,0.43,0.16,0.43,2.6,2.6,1.3,3.9,0.14,0.07,0.21,0.14,0.21,Matches,18.8,27,10,11,13,3,11,23,47.8,12,229,67,29.3,89,99,41,34,4,0,30,17,44,30,2,,,,,,,,,,,,,,,649,940,69.0,13279,5561,229,282,81.2,312,420,74.3,102,214,47.7,5,1.3,3.7,25,46,20,12,86,11538.46153846154,600000,6153.846153846154,320000,9614.0,499928,5127.461538461538,266628,13062.942307692309,679273,6966.903846153846,362279,1-yr,600000,320000,499928,266628,679273,362279,Starter,D,LB,30,Germany,Union Berlin
145,Matthias Ginter,de GER,DF,M'Gladbach,28-060,1994,23,23,2038,22.6,1,0,1,0,0,1,0,0.04,0.0,0.04,0.04,0.04,2.0,2.0,1.5,3.5,0.09,0.07,0.15,0.09,0.15,Matches,22.6,38,26,25,11,2,24,38,63.2,14,200,76,38.0,110,68,22,32,11,1,21,44,82,97,1,,,,,,,,,,,,,,,1336,1587,84.2,27617,9832,428,467,91.6,718,795,90.3,182,300,60.7,0,1.5,-1.5,14,80,17,5,136,59615.38461538462,3100000,31538.46153846154,1640000,49672.307692307695,2582960,26278.25,1366469,67491.90384615384,3509579,35705.403846153844,1856681,1-yr,3100000,1640000,2582960,1366469,3509579,1856681,Starter,D,CB,28,Germany,Monchengladbach
146,Serge Gnabry,de GER,FWDF,Bayern Munich,26-249,1995,27,19,1731,19.2,10,4,10,0,0,0,0,0.52,0.21,0.73,0.52,0.73,7.0,7.0,5.6,12.6,0.36,0.29,0.66,0.36,0.66,Matches,19.2,41,27,11,18,12,16,43,37.2,27,310,112,36.1,62,133,115,21,0,0,21,19,60,0,0,,,,,,,,,,,,,,,841,1070,78.6,12916,3497,473,557,84.9,302,377,80.1,51,93,54.8,4,5.6,-1.6,37,47,47,8,96,153846.15384615384,8000000,81538.46153846153,4240000,128186.6153846154,6665704,67938.90384615384,3532823,174172.65384615384,9056978,92311.51923076923,4800199,2-yrs,16000000,8480000,13331408,7065646,18113957,9600397,Starter,F,RW,26,Germany,Bayern Munich
147,Leon Goretzka,de GER,MF,Bayern Munich,27-042,1995,12,12,893,9.9,2,2,2,0,0,0,0,0.2,0.2,0.4,0.2,0.4,2.9,2.9,2.2,5.1,0.29,0.22,0.51,0.29,0.51,Matches,9.9,17,11,6,8,3,7,18,38.9,11,131,46,35.1,32,77,22,12,0,0,12,18,35,14,2,,,,,,,,,,,,,,,485,577,84.1,8412,2358,213,240,88.8,210,239,87.9,44,65,67.7,2,2.2,-0.2,20,48,10,0,58,192307.6923076923,10000000,101923.07692307692,5300000,160233.26923076922,8332130,84923.63461538461,4416029,217715.8269230769,11321223,115389.3846153846,6000248,5-yrs,50000000,26500000,41660648,22080144,56606115,30001241,Reserve,M,CM,26,Germany,Bayern Munich
148,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,30-253,1991,21,21,1856,20.6,1,0,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,0.5,1.1,0.03,0.03,0.05,0.03,0.05,Matches,20.6,46,29,31,14,1,12,23,52.2,11,216,88,40.7,144,61,11,38,15,0,23,54,100,114,0,,,,,,,,,,,,,,,635,872,72.8,15583,6331,146,179,81.6,317,378,83.9,166,298,55.7,0,0.5,-0.5,5,64,12,1,49,28846.153846153848,1500000,15384.615384615385,800000,24034.98076923077,1249819,12818.653846153846,666570,32657.365384615383,1698183,17417.26923076923,905698,3-yrs,4500000,2400000,3749458,1999711,5094550,2717094,Starter,D,CB,30,Netherlands,Augsburg
149,Julian Green,us USA,MF,Greuther Fürth,26-287,1995,17,9,717,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.03,0.06,0.09,0.03,0.09,Matches,8.0,11,8,0,9,2,4,11,36.4,7,110,34,30.9,24,63,23,10,2,0,8,12,23,5,0,,,,,,,,,,,,,,,212,287,73.9,3866,1055,99,113,87.6,83,93,89.2,24,70,34.3,0,0.5,-0.5,9,17,4,1,19,15769.23076923077,820000,8269.23076923077,430000,13139.134615384615,683235,6890.038461538462,358282,17852.69230769231,928340,9361.78846153846,486813,3-yrs,2460000,1290000,2049704,1074845,2785021,1460438,Reserve,M,CM,26,United States,Furth
150,Michael Gregoritsch,at AUT,FWMF,Augsburg,27-336,1994,19,11,1007,11.2,7,0,7,0,0,3,0,0.63,0.0,0.63,0.63,0.63,3.6,3.6,1.0,4.5,0.32,0.09,0.41,0.32,0.41,Matches,11.2,13,6,2,6,5,3,12,25.0,9,258,70,27.1,9,140,109,14,0,0,14,8,21,14,0,,,,,,,,,,,,,,,178,295,60.3,2816,733,98,139,70.5,59,105,56.2,14,34,41.2,0,1.0,-1.0,6,21,6,3,20,17500.0,910000,9230.76923076923,480000,14581.23076923077,758224,7691.192307692308,399942,19812.134615384617,1030231,10450.365384615385,543419,2-yrs,1820000,960000,1516448,799884,2060463,1086837,Starter,F,CF,27,Austria,Augsburg
