Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,W,D,L,Performance CS,Performance CS%,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
113.0,Fabian Delph,eng ENG,MF,Everton,32-118,1989.0,6.0,3.0,249.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches,2.8,10.0,6.0,3.0,7.0,0.0,4.0,11.0,36.4,7.0,62.0,15.0,24.2,17.0,39.0,6.0,3.0,0.0,0.0,3.0,13.0,23.0,4.0,0.0,,,,,,,,,,,,,,,106.0,125.0,84.8,2250.0,584.0,50.0,54.0,92.6,33.0,39.0,84.6,23.0,29.0,79.3,0.0,0.0,0.0,1.0,12.0,1.0,0.0,13.0,96013.8653846154,4992721,52853.78846153846,2748397,80000.0,4160000,44038.46153846154,2290000,108699.44230769233,5652371,59836.94230769231,3111521,1-yr,4992721,2748397,4160000,2290000,5652371,3111521,Reserve,M,CM,32,England,Everton
114.0,Leander Dendoncker,be BEL,MFFW,Wolves,26-338,1995.0,24.0,15.0,1411.0,15.7,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.06,0.13,0.19,0.06,0.19,1.6,1.6,0.9,2.5,0.1,0.06,0.16,0.1,0.16,Matches,15.7,33.0,17.0,17.0,16.0,0.0,12.0,28.0,42.9,16.0,330.0,89.0,27.0,135.0,157.0,38.0,39.0,11.0,0.0,28.0,21.0,54.0,28.0,0.0,,,,,,,,,,,,,,,530.0,607.0,87.3,9416.0,1816.0,238.0,270.0,88.1,220.0,244.0,90.2,59.0,68.0,86.8,2.0,0.9,1.1,10.0,28.0,4.0,0.0,29.0,108015.6153846154,5616812,59316.269230769234,3084446,90000.0,4680000,49423.07692307692,2570000,122286.8653846154,6358917,67153.26923076923,3491970,2-yrs,11233623,6168891,9360000,5140000,12717834,6983939,Starter,M,DM,26,Belgium,Wolverhampton
115.0,Emmanuel Dennis,ng NGA,FWMF,Watford,24-124,1997.0,27.0,26.0,2174.0,24.2,9.0,5.0,9.0,0.0,0.0,9.0,1.0,0.37,0.21,0.58,0.37,0.58,6.8,6.8,2.5,9.3,0.28,0.1,0.39,0.28,0.39,Matches,24.2,35.0,21.0,22.0,8.0,5.0,9.0,36.0,25.0,27.0,483.0,120.0,24.8,107.0,209.0,167.0,30.0,2.0,0.0,28.0,18.0,53.0,8.0,0.0,,,,,,,,,,,,,,,351.0,530.0,66.2,5066.0,1392.0,216.0,284.0,76.1,96.0,143.0,67.1,23.0,44.0,52.3,5.0,2.5,2.5,27.0,18.0,17.0,5.0,45.0,15694.576923076924,816118,8539.692307692309,444064,13076.923076923076,680000,7115.384615384615,370000,17768.173076923078,923945,9667.98076923077,502735,5-yrs,4080590,2220321,3400000,1850000,4619726,2513675,Starter,F,CF,24,Nigeria,Watford
117.0,Ibrahima Diallo,fr FRA,MF,Southampton,23-011,1999.0,19.0,7.0,755.0,8.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,0.4,0.4,0.9,1.4,0.05,0.11,0.16,0.05,0.16,Matches,8.4,20.0,13.0,10.0,6.0,4.0,5.0,18.0,27.8,13.0,166.0,51.0,30.7,54.0,82.0,30.0,6.0,0.0,0.0,6.0,10.0,30.0,7.0,0.0,,,,,,,,,,,,,,,286.0,342.0,83.6,5088.0,1119.0,137.0,165.0,83.0,119.0,131.0,90.8,24.0,34.0,70.6,2.0,0.9,1.1,14.0,34.0,1.0,0.0,23.0,66009.53846153847,3432496,36236.0,1884272,55000.0,2860000,30192.30769230769,1570000,74730.86538461539,3886005,41023.59615384616,2133227,3-yrs,10297488,5652817,8580000,4710000,11658015,6399680,Reserve,M,DM,22,France,Southampton
118.0,Raphinha,br BRA,MFFW,Leeds United,25-095,1996.0,27.0,26.0,2247.0,25.0,9.0,3.0,6.0,3.0,3.0,6.0,0.0,0.36,0.12,0.48,0.24,0.36,9.2,6.9,6.2,13.0,0.37,0.25,0.61,0.28,0.52,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76164.84615384616,3960572,42006.07692307692,2184316,63461.53846153846,3300000,35000.0,1820000,86227.92307692308,4483852,47556.0,2472912,3-yrs,11881717,6552947,9900000,5460000,13451556,7418737,Starter,F,RW,25,Brazil,Leeds
119.0,Rúben Dias,pt POR,DF,Manchester City,24-309,1997.0,25.0,24.0,2132.0,23.7,2.0,3.0,2.0,0.0,0.0,5.0,0.0,0.08,0.13,0.21,0.08,0.21,1.5,1.5,2.1,3.6,0.06,0.09,0.15,0.06,0.15,Matches,23.7,30.0,25.0,11.0,16.0,3.0,7.0,16.0,43.8,9.0,139.0,63.0,45.3,52.0,70.0,17.0,25.0,12.0,0.0,13.0,32.0,62.0,70.0,1.0,,,,,,,,,,,,,,,1845.0,1956.0,94.3,39598.0,10190.0,509.0,533.0,95.5,1032.0,1063.0,97.1,301.0,347.0,86.7,3.0,2.1,0.9,11.0,157.0,4.0,0.0,93.0,192027.75,9985443,105707.57692307692,5496794,160000.0,8320000,88076.92307692308,4580000,217398.88461538465,11304742,119673.90384615384,6223043,6-yrs,59912656,32980765,49920000,27480000,67828451,37338258,Starter,D,CB,24,Portugal,Manchester City
120.0,Luis Díaz,co COL,FW,Liverpool,25-065,1997.0,6.0,6.0,496.0,5.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,2.3,2.3,1.0,3.4,0.42,0.19,0.61,0.42,0.61,Matches,5.5,8.0,6.0,2.0,3.0,3.0,1.0,5.0,20.0,4.0,91.0,32.0,35.2,15.0,35.0,41.0,7.0,1.0,0.0,6.0,3.0,11.0,0.0,0.0,,,,,,,,,,,,,,,206.0,235.0,87.7,3021.0,618.0,132.0,141.0,93.6,59.0,73.0,80.8,11.0,12.0,91.7,0.0,1.0,-1.0,9.0,11.0,12.0,0.0,23.0,67209.71153846153,3494905,36928.40384615384,1920277,56000.0,2912000,30769.23076923077,1600000,76089.61538461539,3956660,41807.480769230766,2173989,6-yrs,20969430,11521665,17472000,9600000,23739958,13043933,Reserve,F,LW,25,Colombia,Liverpool
121.0,Eric Dier,eng ENG,DF,Tottenham,28-063,1994.0,25.0,25.0,2171.0,24.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.3,2.2,0.04,0.05,0.09,0.04,0.09,Matches,24.1,18.0,9.0,8.0,8.0,2.0,2.0,8.0,25.0,6.0,128.0,44.0,34.4,67.0,55.0,6.0,41.0,28.0,1.0,13.0,35.0,53.0,116.0,0.0,,,,,,,,,,,,,,,1291.0,1464.0,88.2,28853.0,9835.0,337.0,359.0,93.9,719.0,765.0,94.0,231.0,325.0,71.1,0.0,1.3,-1.3,6.0,75.0,7.0,0.0,71.0,86781.76923076923,4512652,47776.13461538462,2484359,72307.69230769231,3760000,39807.69230769231,2070000,98247.57692307692,5108874,54088.42307692308,2812598,3-yrs,13537956,7453077,11280000,6210000,15326621,8437794,Reserve,D,CB,28,England,Tottenham
122.0,Lucas Digne,fr FRA,DF,Aston Villa,28-242,1993.0,8.0,8.0,639.0,7.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,0.5,0.5,0.6,1.1,0.07,0.08,0.15,0.07,0.15,Matches,7.1,9.0,4.0,3.0,3.0,3.0,3.0,6.0,50.0,3.0,74.0,15.0,20.3,36.0,22.0,16.0,11.0,4.0,0.0,7.0,12.0,21.0,21.0,0.0,,,,,,,,,,,,,,,300.0,409.0,73.3,4848.0,2068.0,169.0,186.0,90.9,96.0,133.0,72.2,28.0,66.0,42.4,1.0,0.6,0.4,11.0,13.0,10.0,5.0,31.0,196182.1923076923,10201474,108015.6153846154,5616812,163461.53846153847,8500000,90000.0,4680000,222102.2307692308,11549316,122286.8653846154,6358917,5-yrs,51007370,28084058,42500000,23400000,57746578,31794586,Starter,D,LB,28,France,Aston Villa
123.0,Lucas Digne,fr FRA,DF,Everton,28-242,1993.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.7,2.1,0.03,0.13,0.16,0.03,0.16,Matches,7.1,9.0,4.0,3.0,3.0,3.0,3.0,6.0,50.0,3.0,74.0,15.0,20.3,36.0,22.0,16.0,11.0,4.0,0.0,7.0,12.0,21.0,21.0,0.0,,,,,,,,,,,,,,,300.0,409.0,73.3,4848.0,2068.0,169.0,186.0,90.9,96.0,133.0,72.2,28.0,66.0,42.4,1.0,0.6,0.4,11.0,13.0,10.0,5.0,31.0,196182.1923076923,10201474,108015.6153846154,5616812,163461.53846153847,8500000,90000.0,4680000,222102.2307692308,11549316,122286.8653846154,6358917,5-yrs,51007370,28084058,42500000,23400000,57746578,31794586,Starter,D,LB,28,France,Aston Villa
124.0,Virgil van Dijk,nl NED,DF,Liverpool,30-254,1991.0,27.0,27.0,2430.0,27.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.11,0.04,0.15,0.11,0.15,2.0,2.0,0.3,2.3,0.08,0.01,0.09,0.08,0.09,Matches,27.0,16.0,9.0,9.0,6.0,1.0,8.0,9.0,88.9,1.0,90.0,27.0,30.0,51.0,33.0,6.0,25.0,15.0,0.0,10.0,39.0,55.0,119.0,1.0,,,,,,,,,,,,,,,1773.0,1956.0,90.6,40341.0,12907.0,451.0,487.0,92.6,963.0,1004.0,95.9,349.0,448.0,77.9,1.0,0.3,0.7,4.0,132.0,3.0,0.0,83.0,264038.1538461539,13729984,145174.82692307694,7549091,220000.0,11440000,120961.53846153848,6290000,298923.4615384616,15544020,164355.63461538462,8546493,4-yrs,54919935,30196363,45760000,25160000,62176080,34185974,Starter,D,CB,30,Netherlands,Liverpool
125.0,Issa Diop,fr FRA,DF,West Ham,25-069,1997.0,11.0,9.0,811.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches,9.0,9.0,3.0,4.0,5.0,0.0,2.0,9.0,22.2,7.0,56.0,22.0,39.3,35.0,20.0,1.0,15.0,10.0,0.0,5.0,12.0,21.0,37.0,0.0,,,,,,,,,,,,,,,309.0,359.0,86.1,6307.0,2121.0,98.0,104.0,94.2,168.0,184.0,91.3,42.0,70.0,60.0,1.0,0.1,0.9,1.0,13.0,0.0,0.0,13.0,80319.28846153847,4176603,44083.28846153846,2292331,66923.07692307692,3480000,36730.769230769234,1910000,90931.26923076923,4728426,49907.67307692308,2595199,2-yrs,8353207,4584662,6960000,3820000,9456851,5190398,Reserve,D,CB,25,France,West Ham
126.0,Moussa Djenepo,ml MLI,MF,Southampton,23-277,1998.0,11.0,5.0,438.0,4.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.3,0.05,0.35,0.3,0.35,Matches,4.9,13.0,8.0,6.0,6.0,1.0,5.0,11.0,45.5,6.0,100.0,25.0,25.0,46.0,36.0,18.0,9.0,1.0,0.0,8.0,9.0,22.0,3.0,0.0,,,,,,,,,,,,,,,105.0,143.0,73.4,1624.0,689.0,64.0,75.0,85.3,29.0,41.0,70.7,10.0,17.0,58.8,0.0,0.2,-0.2,6.0,10.0,8.0,2.0,22.0,66009.53846153847,3432496,36236.0,1884272,55000.0,2860000,30192.30769230769,1570000,74730.86538461539,3886005,41023.59615384616,2133227,2-yrs,6864992,3768544,5720000,3140000,7772010,4266453,Reserve,F,LW,23,Mali,Southampton
128.0,Matt Doherty,ie IRL,DF,Tottenham,30-062,1992.0,12.0,6.0,675.0,7.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.13,0.53,0.67,0.13,0.67,1.9,1.9,1.7,3.6,0.25,0.23,0.48,0.25,0.48,Matches,7.5,15.0,10.0,7.0,7.0,1.0,6.0,11.0,54.5,5.0,99.0,35.0,35.4,41.0,43.0,15.0,22.0,2.0,0.0,20.0,15.0,30.0,11.0,0.0,,,,,,,,,,,,,,,362.0,449.0,80.6,6011.0,1648.0,186.0,211.0,88.2,143.0,170.0,84.1,27.0,48.0,56.3,4.0,1.7,2.3,13.0,18.0,9.0,3.0,32.0,78472.88461538461,4080590,43160.07692307692,2244324,65384.61538461538,3400000,35961.53846153846,1870000,88840.88461538461,4619726,48862.480769230766,2540849,3-yrs,12241769,6732973,10200000,5610000,13859179,7622548,Reserve,D,RB,30,Ireland,Tottenham
130.0,Abdoulaye Doucouré,fr FRA,MF,Everton,29-077,1993.0,20.0,20.0,1774.0,19.7,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.1,0.2,0.3,0.1,0.3,1.9,1.9,1.4,3.3,0.1,0.07,0.17,0.1,0.17,Matches,19.7,52.0,29.0,24.0,26.0,2.0,21.0,50.0,42.0,29.0,461.0,126.0,27.3,173.0,209.0,79.0,24.0,4.0,0.0,20.0,31.0,83.0,23.0,0.0,,,,,,,,,,,,,,,629.0,787.0,79.9,10626.0,2365.0,302.0,353.0,85.6,252.0,301.0,83.7,54.0,81.0,66.7,4.0,1.4,2.6,14.0,58.0,14.0,1.0,65.0,90013.0,4680676,49622.557692307695,2580373,75000.0,3900000,41346.15384615384,2150000,101905.73076923077,5299098,56178.78846153846,2921297,2-yrs,9361353,5160746,7800000,4300000,10598195,5842595,Reserve,M,CM,29,France,Everton
131.0,Kieran Dowell,eng ENG,FWMF,Norwich City,24-160,1997.0,11.0,4.0,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.7,0.04,0.15,0.19,0.04,0.19,Matches,4.0,10.0,4.0,4.0,4.0,2.0,5.0,14.0,35.7,9.0,120.0,24.0,20.0,31.0,52.0,37.0,5.0,1.0,0.0,4.0,1.0,11.0,2.0,0.0,,,,,,,,,,,,,,,79.0,123.0,64.2,1312.0,290.0,48.0,60.0,80.0,21.0,30.0,70.0,8.0,25.0,32.0,0.0,0.6,-0.6,6.0,5.0,6.0,3.0,6.0,9001.307692307691,468068,4846.846153846154,252036,7500.0,390000,4038.4615384615386,210000,10190.576923076924,529910,5487.2307692307695,285336,2-yrs,936135,504073,780000,420000,1059820,570672,Reserve,F,AM,24,England,Norwich
134.0,Shane Duffy,ie IRL,DF,Brighton,30-077,1992.0,18.0,15.0,1436.0,16.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.06,0.0,0.06,0.06,0.06,1.3,1.3,0.1,1.5,0.08,0.01,0.09,0.08,0.09,Matches,16.0,16.0,9.0,12.0,1.0,3.0,5.0,13.0,38.5,8.0,86.0,20.0,23.3,50.0,31.0,5.0,35.0,19.0,1.0,16.0,18.0,34.0,91.0,1.0,,,,,,,,,,,,,,,894.0,1007.0,88.8,20678.0,5681.0,171.0,184.0,92.9,541.0,578.0,93.6,180.0,237.0,75.9,0.0,0.1,-0.1,3.0,55.0,2.0,0.0,35.0,48006.94230769231,2496361,26311.5,1368198,40000.0,2080000,21923.07692307692,1140000,54349.71153846154,2826185,29787.82692307692,1548967,2-yrs,4992721,2736395,4160000,2280000,5652371,3097934,Reserve,D,CB,30,Ireland,Brighton
135.0,Paul Dummett,wls WAL,DF,Newcastle Utd,30-174,1991.0,3.0,2.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2.2,9.0,4.0,6.0,2.0,1.0,5.0,8.0,62.5,3.0,31.0,12.0,38.7,15.0,13.0,3.0,3.0,0.0,0.0,3.0,4.0,13.0,9.0,1.0,,,,,,,,,,,,,,,51.0,68.0,75.0,867.0,436.0,24.0,28.0,85.7,25.0,31.0,80.6,2.0,8.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,42006.07692307692,2184316,23080.25,1200173,35000.0,1820000,19230.76923076923,1000000,47556.0,2472912,26129.67307692308,1358743,1-yr,2184316,1200173,1820000,1000000,2472912,1358743,Reserve,D,LB,30,Wales,Newcastle
136.0,Lewis Dunk,eng ENG,DF,Brighton,30-118,1991.0,20.0,20.0,1763.0,19.6,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.05,0.0,0.05,0.05,0.05,0.8,0.8,0.2,1.0,0.04,0.01,0.05,0.04,0.05,Matches,19.6,20.0,11.0,9.0,10.0,1.0,6.0,11.0,54.5,5.0,108.0,45.0,41.7,60.0,38.0,10.0,32.0,20.0,0.0,12.0,35.0,55.0,79.0,1.0,,,,,,,,,,,,,,,1353.0,1484.0,91.2,31166.0,8148.0,304.0,325.0,93.5,758.0,794.0,95.5,281.0,351.0,80.1,0.0,0.2,-0.2,1.0,74.0,2.0,1.0,40.0,54007.807692307695,2808406,29773.53846153846,1548224,45000.0,2340000,24807.69230769231,1290000,61143.44230769231,3179459,33707.269230769234,1752778,4-yrs,11233623,6192895,9360000,5160000,12717834,7011114,Reserve,D,CB,30,England,Brighton
137.0,Ederson,br BRA,GK,Manchester City,28-214,1993.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.64,64.0,45.0,73.4,21.0,4.0,3.0,16.0,57.1,1.0,0.0,0.0,0.0,739.0,828.0,89.3,19192.0,10764.0,147.0,147.0,100.0,377.0,377.0,100.0,212.0,300.0,70.7,0.0,0.1,-0.1,1.0,8.0,1.0,0.0,1.0,78011.26923076923,4056586,42929.28846153846,2232323,65000.0,3380000,35769.230769230766,1860000,88318.28846153847,4592551,48601.19230769231,2527262,5-yrs,20282930,11161613,16900000,9300000,22962757,12636310,Starter,K,GK,28,Brazil,Manchester City
139.0,Anthony Elanga,se SWE,FW,Manchester Utd,19-326,2002.0,12.0,6.0,550.0,6.1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,2.2,2.2,0.6,2.8,0.37,0.09,0.46,0.37,0.46,Matches,6.1,13.0,8.0,5.0,6.0,2.0,4.0,15.0,26.7,11.0,131.0,42.0,32.1,39.0,60.0,32.0,10.0,1.0,0.0,9.0,10.0,23.0,2.0,0.0,,,,,,,,,,,,,,,177.0,217.0,81.6,2509.0,513.0,104.0,115.0,90.4,56.0,66.0,84.8,10.0,15.0,66.7,0.0,0.6,-0.6,3.0,6.0,5.0,3.0,11.0,10847.71153846154,564081,6000.865384615385,312045,9038.46153846154,470000,5000.0,260000,12280.942307692309,638609,6793.711538461538,353273,5-yrs,2820407,1560225,2350000,1300000,3193046,1766366,Reserve,F,LW,19,Sweden,Manchester United
140.0,Harvey Elliott,eng ENG,MF,Liverpool,18-349,2003.0,5.0,3.0,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.22,0.1,0.32,0.22,0.32,Matches,3.1,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,77.0,16.0,20.8,17.0,42.0,18.0,8.0,0.0,0.0,8.0,3.0,4.0,4.0,0.0,,,,,,,,,,,,,,,176.0,208.0,84.6,2984.0,803.0,90.0,101.0,89.1,70.0,80.0,87.5,16.0,21.0,76.2,0.0,0.3,-0.3,5.0,20.0,7.0,1.0,29.0,18002.596153846152,936135,9924.51923076923,516075,15000.0,780000,8269.23076923077,430000,20381.153846153848,1059820,11235.75,584259,5-yrs,4680676,2580373,3900000,2150000,5299098,2921297,Reserve,F,RW,18,England,Liverpool
141.0,Mohamed Elneny,eg EGY,MF,Arsenal,29-251,1992.0,7.0,1.0,176.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.0,0.51,0.0,0.0,0.2,0.2,0.01,0.08,0.09,0.01,0.09,Matches,2.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,50.0,1.0,23.0,7.0,30.4,12.0,9.0,2.0,2.0,0.0,0.0,2.0,5.0,8.0,2.0,0.0,,,,,,,,,,,,,,,107.0,116.0,92.2,1987.0,399.0,46.0,49.0,93.9,40.0,43.0,93.0,18.0,18.0,100.0,1.0,0.2,0.8,4.0,16.0,1.0,0.0,2.0,60008.67307692308,3120451,33004.769230769234,1716248,50000.0,2600000,27500.0,1430000,67937.15384615384,3532732,37365.42307692308,1943002,1-yr,3120451,1716248,2600000,1430000,3532732,1943002,Reserve,M,DM,29,Egypt,Arsenal
142.0,Mohamed Elyounoussi,no NOR,MF,Southampton,27-227,1994.0,22.0,17.0,1509.0,16.8,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.24,0.06,0.3,0.24,0.3,4.7,4.7,1.9,6.6,0.28,0.11,0.39,0.28,0.39,Matches,16.8,36.0,27.0,11.0,21.0,4.0,7.0,21.0,33.3,14.0,347.0,115.0,33.1,99.0,171.0,77.0,33.0,2.0,0.0,31.0,13.0,49.0,17.0,0.0,,,,,,,,,,,,,,,352.0,497.0,70.8,5309.0,1225.0,215.0,266.0,80.8,112.0,158.0,70.9,18.0,45.0,40.0,1.0,1.9,-0.9,22.0,33.0,15.0,1.0,36.0,72010.40384615384,3744541,39698.03846153846,2064298,60000.0,3120000,33076.92307692308,1720000,81524.57692307692,4239278,44943.03846153846,2337038,2-yrs,7489082,4128596,6240000,3440000,8478556,4674076,Starter,F,LW,27,Norway,Southampton
143.0,Emerson,br BRA,DF,Tottenham,23-064,1999.0,21.0,17.0,1507.0,16.7,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06,0.5,0.5,1.7,2.2,0.03,0.1,0.13,0.03,0.13,Matches,16.7,64.0,30.0,44.0,14.0,6.0,21.0,47.0,44.7,26.0,364.0,95.0,26.1,180.0,126.0,58.0,38.0,3.0,0.0,35.0,30.0,94.0,54.0,0.0,,,,,,,,,,,,,,,789.0,986.0,80.0,12400.0,3909.0,447.0,500.0,89.4,281.0,346.0,81.2,48.0,93.0,51.6,1.0,1.7,-0.7,20.0,25.0,21.0,7.0,59.0,50084.15384615384,2604376,27465.5,1428206,41730.769230769234,2170000,22884.615384615383,1190000,56701.38461538462,2948472,31094.30769230769,1616904,5-yrs,13021881,7141032,10850000,5950000,14742362,8084521,Starter,D,RB,23,Brazil,Tottenham
144.0,Christian Eriksen,dk DEN,MF,Brentford,30-033,1992.0,3.0,2.0,219.0,2.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41,0.41,0.0,0.41,0.2,0.2,0.6,0.7,0.07,0.23,0.29,0.07,0.29,Matches,2.4,2.0,2.0,0.0,2.0,0.0,1.0,3.0,33.3,2.0,30.0,3.0,10.0,7.0,17.0,6.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,,,,,,,,,,,,,,,104.0,146.0,71.2,2234.0,675.0,44.0,53.0,83.0,34.0,45.0,75.6,25.0,42.0,59.5,1.0,0.6,0.4,5.0,13.0,4.0,2.0,11.0,28157.92307692308,1464212,15463.76923076923,804116,23461.53846153846,1220000,12884.615384615385,670000,31878.19230769231,1657666,17506.884615384617,910358,1-yr,1464212,804116,1220000,670000,1657666,910358,Reserve,F,AM,29,Denmark,Brentford
145.0,Oghenekaro Etebo,ng NGA,MF,Watford,26-130,1995.0,7.0,4.0,389.0,4.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches,4.3,12.0,10.0,5.0,7.0,0.0,4.0,7.0,57.1,3.0,63.0,22.0,34.9,28.0,31.0,4.0,5.0,1.0,0.0,4.0,7.0,19.0,6.0,0.0,,,,,,,,,,,,,,,138.0,154.0,89.6,3210.0,710.0,33.0,36.0,91.7,77.0,83.0,92.8,28.0,34.0,82.4,0.0,0.1,-0.1,2.0,11.0,3.0,1.0,11.0,19849.01923076923,1032149,10847.71153846154,564081,16538.46153846154,860000,9038.46153846154,470000,22471.51923076923,1168519,12280.942307692309,638609,1-yr,1032149,564081,860000,470000,1168519,638609,Reserve,M,CM,26,Nigeria,Watford
146.0,Jonny Evans,nir NIR,DF,Leicester City,34-075,1988.0,10.0,9.0,752.0,8.4,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.12,0.24,0.12,0.24,0.7,0.7,0.5,1.2,0.09,0.05,0.14,0.09,0.14,Matches,8.4,13.0,6.0,9.0,3.0,1.0,7.0,13.0,53.8,6.0,60.0,22.0,36.7,37.0,20.0,3.0,15.0,9.0,0.0,6.0,22.0,35.0,27.0,0.0,,,,,,,,,,,,,,,401.0,492.0,81.5,9063.0,3250.0,84.0,102.0,82.4,248.0,270.0,91.9,67.0,117.0,57.3,1.0,0.5,0.5,2.0,22.0,1.0,0.0,20.0,96013.8653846154,4992721,52853.78846153846,2748397,80000.0,4160000,44038.46153846154,2290000,108699.44230769233,5652371,59836.94230769231,3111521,2-yrs,9985443,5496794,8320000,4580000,11304742,6223043,Reserve,D,CB,34,Northern Ireland,Leicester
